"Unselect Visible","Unselect Visible"
"Hi %customer_name,","Hi %customer_name,"
"You're spending: ","You're spending: "
"Cancel Credit","Cancel Credit"
"Apply Credit","Apply Credit"
"Use store credit to checkout (%1 available)","Use store credit to checkout (%1 available)"
"Enter credit amount","Enter credit amount"
by,by
"Add Attachment","Add Attachment"
"A new quote has been submitted from %store_name.","A new quote has been submitted from %store_name."
"Quote Request <span class=""no-link"">#%increment_id</span>","Quote Request <span class=""no-link"">#%increment_id</span>"
"Placed on <span class=""no-link"">%created_at</span>","Placed on <span class=""no-link"">%created_at</span>"
Remark,Remark
"%sender has just send a new message relate to the quote #%quote_id.","%sender has just send a new message relate to the quote #%quote_id."
"Your Quote Request <span class=""no-link"">#%increment_id</span>","Your Quote Request <span class=""no-link"">#%increment_id</span>"
"The following quote has been completed.","The following quote has been completed."
"The customer has rejected your proposal.","The customer has rejected your proposal."
"Thank you for your quote request from %store_name.","Thank you for your quote request from %store_name."
"Once your package ships we will send you a tracking number.","Once your package ships we will send you a tracking number."
"You can check the status of your quote by visiting to this link <a href=""%view_quote_url"">%view_quote_url</a>.","You can check the status of your quote by visiting to this link <a href=""%view_quote_url"">%view_quote_url</a>."
"If you have questions about your order, you can email us at <a href=""mailto:%store_email"">%store_email</a>","If you have questions about your order, you can email us at <a href=""mailto:%store_email"">%store_email</a>"
"or call us at <a href=""tel:%store_phone"">%store_phone</a>","or call us at <a href=""tel:%store_phone"">%store_phone</a>"
"Our hours are <span class=""no-link"">%store_hours</span>.","Our hours are <span class=""no-link"">%store_hours</span>."
"Your quote is approved. You can now add products in your quote to shopping cart and process the order.","Your quote is approved. You can now add products in your quote to shopping cart and process the order."
"Your quote is cancelled.","Your quote is cancelled."
"Your quote is expired.","Your quote is expired."
"Your quote is held.","Your quote is held."
"You got a new message from %sender.","You got a new message from %sender."
"You have just rejected our proposal.","You have just rejected our proposal."
"You are getting this email because you have submit a quote from %store_name which is not completed yet.","You are getting this email because you have submit a quote from %store_name which is not completed yet."
"Your quote is unheld.","Your quote is unheld."
"item in the Quote","item in the Quote"
"items in the Quote","items in the Quote"
"View Quote Request","View Quote Request"
"Recently added item(s)","Recently added item(s)"
"Items in Quote","Items in Quote"
"View and edit quote","View and edit quote"
"See Details","See Details"
"Options Details","Options Details"
Update,Update
"Enter your details","Enter your details"
"Email Address","Email Address"
"You can create an account after quote.","You can create an account after quote."
"You already have an account with us. Sign in or continue as guest.","You already have an account with us. Sign in or continue as guest."
Login,Login
"Submit Quote","Submit Quote"
"Login your account","Login your account"
"Hello %name","Hello %name"
"New message appended to RMA <strong>#%increnment_id</strong>","New message appended to RMA <strong>#%increnment_id</strong>"
"Name: %customer_name","Name: %customer_name"
"Email: %customer_email","Email: %customer_email"
"Order #: %order_id","Order #: %order_id"
%message,%message
"RMA #%increment_id has been accepted process.","RMA #%increment_id has been accepted process."
"Your RMA #%increment_id has been accepted process.","Your RMA #%increment_id has been accepted process."
"Please send your package to:","Please send your package to:"
"and press 'Confirm Sending' button when view this RMA.","and press 'Confirm Sending' button when view this RMA."
"RMA #%increment_id has been canceled","RMA #%increment_id has been canceled"
"RMA details","RMA details"
"Order ID: #%order_id","Order ID: #%order_id"
"Customer: %customer_name <%customer_email>","Customer: %customer_name <%customer_email>"
"Date: %created_at","Date: %created_at"
"Request Type: %request_type","Request Type: %request_type"
"Request State: %request_state","Request State: %request_state"
"Package Opened: %pack_open","Package Opened: %pack_open"
"Your RMA #%increment_id has been successfully canceled.","Your RMA #%increment_id has been successfully canceled."
"RMA #%increment_id has been changed status to %status.","RMA #%increment_id has been changed status to %status."
"Your RMA #%increment_id has been changed status to %status.","Your RMA #%increment_id has been changed status to %status."
"A new RMA #%increment_id is initiated by %customer_name <%customer_email> for order #%order_id","A new RMA #%increment_id is initiated by %customer_name <%customer_email> for order #%order_id"
"RMA #%increment_id successfully created.","RMA #%increment_id successfully created."
"RMA #%increment_id has been successfully resolved with status %status","RMA #%increment_id has been successfully resolved with status %status"
"Your RMA #%increment_id has been successfully resolved with status %status.","Your RMA #%increment_id has been successfully resolved with status %status."
"%1/255 characters","%1/255 characters"
"Checkout as a new customer","Checkout as a new customer"
"Creating an account has many benefits:","Creating an account has many benefits:"
"See order and shipping status","See order and shipping status"
"Track order history","Track order history"
"Check out faster","Check out faster"
"Checkout using your account","Checkout using your account"
OTP,OTP
"Verifying ...","Verifying ..."
"A text message with a %1-digit verification code has been sent to %2","A text message with a %1-digit verification code has been sent to %2"
"Upload Avatar","Upload Avatar"
"Marketplace Commission: ","Marketplace Commission: "
"Calculating ...","Calculating ..."
"Hi %vendor_name,","Hi %vendor_name,"
"Escrow is canceled. Here is the detail transaction:","Escrow is canceled. Here is the detail transaction:"
Amount:,Amount:
"Order #:","Order #:"
"Invoice #:","Invoice #:"
"Created At:","Created At:"
"Escrow is released. Here is the detail transaction:","Escrow is released. Here is the detail transaction:"
"New escrow has been created. Here is the detail transaction:","New escrow has been created. Here is the detail transaction:"
"There is a new withdrawal request has been submited","There is a new withdrawal request has been submited"
"This is the detail:","This is the detail:"
Fee:,Fee:
"Net Amount:","Net Amount:"
"You have submited a withdrawal request","You have submited a withdrawal request"
"Your withdrawal request has been canceled","Your withdrawal request has been canceled"
"Your withdrawal request has been completed","Your withdrawal request has been completed"
"Edit Banner Text","Edit Banner Text"
"Grid Size","Grid Size"
"Grid size determines the maximum number of columns available.","Grid size determines the maximum number of columns available."
"Select a value between 2 and","Select a value between 2 and"
"Empty Column","Empty Column"
"Edit Heading Text","Edit Heading Text"
"Enter HTML, CSS or JavaScript code","Enter HTML, CSS or JavaScript code"
"Drag Row, Columns, Tabs, Block, Dynamic Block or HTML Code here","Drag Row, Columns, Tabs, Block, Dynamic Block or HTML Code here"
"Drag content types or columns here","Drag content types or columns here"
"Edit Slide Text","Edit Slide Text"
...,...
"Edit Text","Edit Text"
"Previous Page","Previous Page"
"Next Page","Next Page"
Block,Block
"Insert Widget...","Insert Widget..."
"Insert Image...","Insert Image..."
Margin,Margin
Padding,Padding
"Select from Gallery","Select from Gallery"
"Maximum file size","Maximum file size"
"Allowed file types","Allowed file types"
Selected,Selected
"Apply Template","Apply Template"
"Save as Template","Save as Template"
"Close Full Screen","Close Full Screen"
"Open in Full Screen","Open in Full Screen"
"View your content for ","View your content for "
"Sold by %1 other sellers","Sold by %1 other sellers"
"Sold by %1 other seller","Sold by %1 other seller"
Country:,Country:
"Collapse the list","Collapse the list"
"View all %1 sellers","View all %1 sellers"
"View This Product","View This Product"
"Regular Price","Regular Price"
"Disable Product","Disable Product"
"Enable Product","Enable Product"
"Remove Product","Remove Product"
"Upload Image","Upload Image"
"No Image","No Image"
"Vendor %sender_name has submited a product for approval. Please review it.","Vendor %sender_name has submited a product for approval. Please review it."
"Product Name:","Product Name:"
"Product SKU:","Product SKU:"
"Hi %sender_name,","Hi %sender_name,"
"Your product ""%product_name"" has been approved.","Your product ""%product_name"" has been approved."
"Your product ""%product_name"" has been denied.","Your product ""%product_name"" has been denied."
"Vendor %sender_name updated the product ""%product_name"" and submited it for approval. Please review it.","Vendor %sender_name updated the product ""%product_name"" and submited it for approval. Please review it."
